"movie_id","movie_name","movie_distributor","movie_genre"
"Romantic-Comedy_2002_23","Waking Up in Reno","Miramax","Romantic-Comedy"
"Romantic-Comedy_2002_24","Amy's Orgasm","Magic Lamp","Romantic-Comedy"
"Romantic-Comedy_2002_25","Va Savoir (Who Knows?)","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2003_1","How to Lose a Guy in 10 Days","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2003_2","Something's Gotta Give","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2003_3","Love Actually","Universal","Romantic-Comedy"
"Romantic-Comedy_2003_4","Just Married","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2003_5","Intolerable Cruelty","Universal","Romantic-Comedy"
"Romantic-Comedy_2003_6","Two Weeks Notice","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2003_7","Down with Love","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2003_8","Love Don't Cost a Thing","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2003_9","Maid in Manhattan","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2003_10","Deliver Us From Eva","Focus Features","Romantic-Comedy"
"Romantic-Comedy_2003_11","My Boss's Daughter","Miramax/Dimension","Romantic-Comedy"
"Romantic-Comedy_2003_12","A Guy Thing","MGM","Romantic-Comedy"
"Romantic-Comedy_2003_13","My Big Fat Greek Wedding","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2003_14","Gigli","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2003_15","L'auberge espagnole","","Romantic-Comedy"
"Romantic-Comedy_2003_16","Anything Else","Dreamworks SKG","Romantic-Comedy"
"Romantic-Comedy_2003_17","Nez Rouge","Christal Films","Romantic-Comedy"
"Romantic-Comedy_2003_18","I Capture the Castle","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2003_19","The Bread, My Sweet","Panorama Entertai…","Romantic-Comedy"
"Romantic-Comedy_2003_20","Jet Lag","Miramax","Romantic-Comedy"
"Romantic-Comedy_2003_21","Passionada","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2003_22","Bollywood/Hollywood","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2003_23","Brown Sugar","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2003_24","Out of Control","","Romantic-Comedy"
"Romantic-Comedy_2003_25","Pursuit of Happiness","","Romantic-Comedy"
"Romantic-Comedy_2003_26","Lan se da men","Strand","Romantic-Comedy"
"Romantic-Comedy_2004_1","50 First Dates","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2004_2","The Princess Diaries 2: Roy…","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2004_3","Along Came Polly","Universal","Romantic-Comedy"
"Romantic-Comedy_2004_4","Shall We Dance?","Miramax","Romantic-Comedy"
"Romantic-Comedy_2004_5","13 Going On 30","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2004_6","A Cinderella Story","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2004_7","Something's Gotta Give","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2004_8","Bridget Jones: The Edge Of …","Universal","Romantic-Comedy"
"Romantic-Comedy_2004_9","The Prince & Me","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2004_10","Little Black Book","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2004_11","Laws of Attraction","New Line","Romantic-Comedy"
"Romantic-Comedy_2004_12","Win a Date with Tad Hamilton!","Dreamworks SKG","Romantic-Comedy"
"Romantic-Comedy_2004_13","Wimbledon","Universal","Romantic-Comedy"
"Romantic-Comedy_2004_14","The Girl Next Door","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2004_15","Breakin' All the Rules","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2004_16","Chasing Liberty","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2004_17","First Daughter","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2004_18","Love Actually","Universal","Romantic-Comedy"
"Romantic-Comedy_2004_19","Love Don't Cost a Thing","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2004_20","Mujhse Shaadi Karogi","Zee Studios","Romantic-Comedy"
"Romantic-Comedy_2004_21","Hum Tum","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2004_22","Touch of Pink","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2004_23","Love Me If You Dare","Paramount Vantage","Romantic-Comedy"
"Romantic-Comedy_2004_24","Nez Rouge","Christal Films","Romantic-Comedy"
"Romantic-Comedy_2004_25","Kyun! Ho Gaya Na...","","Romantic-Comedy"
"Romantic-Comedy_2004_26","Flavors","Net Effect","Romantic-Comedy"
"Romantic-Comedy_2004_27","Seeing Other People","Lantern Lane Ente…","Romantic-Comedy"
"Romantic-Comedy_2004_28","Intolerable Cruelty","Universal","Romantic-Comedy"
"Romantic-Comedy_2004_29","The Bread, My Sweet","Panorama Entertai…","Romantic-Comedy"
"Romantic-Comedy_2004_30","Cowards Bend the Knee","Zeitgeist","Romantic-Comedy"
"Romantic-Comedy_2004_31","Easy","Magic Lamp","Romantic-Comedy"
"Romantic-Comedy_2004_32","Perfect Opposites","","Romantic-Comedy"
"Romantic-Comedy_2004_33","Swing","RMH Media/Dominio…","Romantic-Comedy"
"Romantic-Comedy_2004_34","Lan se da men","Strand","Romantic-Comedy"
"Romantic-Comedy_2005_1","Hitch","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2005_2","Are We There Yet?","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2005_3","Just Like Heaven","Dreamworks SKG","Romantic-Comedy"
"Romantic-Comedy_2005_4","Must Love Dogs","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2005_5","Fever Pitch","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2005_6","The Wedding Date","Universal","Romantic-Comedy"
"Romantic-Comedy_2005_7","Just Friends","New Line","Romantic-Comedy"
"Romantic-Comedy_2005_8","Prime","Universal","Romantic-Comedy"
"Romantic-Comedy_2005_9","The Perfect Man","Universal","Romantic-Comedy"
"Romantic-Comedy_2005_10","Broken Flowers","Focus Features","Romantic-Comedy"
"Romantic-Comedy_2005_11","Undiscovered","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2005_12","Shall We Dance?","Miramax","Romantic-Comedy"
"Romantic-Comedy_2005_13","Little Manhattan","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2005_14","Deewane Huye Paagal","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2005_15","Bridget Jones: The Edge Of …","Universal","Romantic-Comedy"
"Romantic-Comedy_2005_16","Side Effects","Sky Island","Romantic-Comedy"
"Romantic-Comedy_2005_17","Girl Play","Wolfe Releasing","Romantic-Comedy"
"Romantic-Comedy_2006_1","The Break-Up","Universal","Romantic-Comedy"
"Romantic-Comedy_2006_2","Failure to Launch","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_3","The Holiday","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_4","John Tucker Must Die","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2006_5","She's the Man","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_6","Just My Luck","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2006_7","The Last Kiss","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_8","Scoop","Focus/Rogue Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_9","Phat Girlz","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2006_10","Boynton Beach Club","Wingate Distribution","Romantic-Comedy"
"Romantic-Comedy_2006_11","Just Friends","New Line","Romantic-Comedy"
"Romantic-Comedy_2006_12","Imagine Me & You","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2006_13","The Oh in Ohio","Cyan","Romantic-Comedy"
"Romantic-Comedy_2006_14","Adam & Steve","TLA Releasing","Romantic-Comedy"
"Romantic-Comedy_2006_15","Seres Queridos","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_16","Confetti","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2006_17","Pyar Ke Side Effects","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2006_18","Quand la mer monte...","New Yorker","Romantic-Comedy"
"Romantic-Comedy_2006_19","April's Shower","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2006_20","Sleeping Dogs Lie","IDP/Goldwyn/Roadside","Romantic-Comedy"
"Romantic-Comedy_2006_21","My First Wedding","Indican Pictures","Romantic-Comedy"
"Romantic-Comedy_2006_22","Zerophilia","Microangelo Enter…","Romantic-Comedy"
"Romantic-Comedy_2007_1","Knocked Up","Universal","Romantic-Comedy"
"Romantic-Comedy_2007_2","Enchanted","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2007_3","Music and Lyrics","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2007_4","Dan in Real Life","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2007_5","License to Wed","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2007_6","No Reservations","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2007_7","Because I Said So","Universal","Romantic-Comedy"
"Romantic-Comedy_2007_8","The Heartbreak Kid","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2007_9","Good Luck Chuck","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2007_10","Daddy's Little Girls","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2007_11","P.S. I Love You","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2007_12","Waitress","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2007_13","Becoming Jane","Miramax","Romantic-Comedy"
"Romantic-Comedy_2007_14","Catch and Release","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2007_15","The Holiday","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2007_16","I Think I Love My Wife","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2007_17","The Perfect Holiday","Yari Film Group R…","Romantic-Comedy"
"Romantic-Comedy_2007_18","The Ex","MGM","Romantic-Comedy"
"Romantic-Comedy_2007_19","Salaam-e-Ishq (A Tribute to…","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2007_20","Namastey London","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2007_21","Partner","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2007_22","Broken English","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2007_23","Cheeni Kum","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2007_24","Angel-A","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2007_25","Americanizing Shelley","Rocky Mountain Pi…","Romantic-Comedy"
"Romantic-Comedy_2007_26","David & Layla","Newroz Films","Romantic-Comedy"
"Romantic-Comedy_2007_27","Dedication","Weinstein/Dimension","Romantic-Comedy"
"Romantic-Comedy_2007_28","Puccini for Beginners","Strand","Romantic-Comedy"
"Romantic-Comedy_2007_29","Blind Dating","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2007_30","The Treatment","New Yorker","Romantic-Comedy"
"Romantic-Comedy_2007_31","Gray Matters","Yari Film Group R…","Romantic-Comedy"
"Romantic-Comedy_2007_32","Falling for Grace","Slowhand Cinema","Romantic-Comedy"
"Romantic-Comedy_2007_33","Gringo Wedding","Self Distributed","Romantic-Comedy"
"Romantic-Comedy_2007_34","The Good Night","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2007_35","American Fusion","Wildcat Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_1","What Happens in Vegas...","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2008_2","27 Dresses","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2008_3","Forgetting Sarah Marshall","Universal","Romantic-Comedy"
"Romantic-Comedy_2008_4","Made of Honor","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2008_5","Definitely, Maybe","Universal","Romantic-Comedy"
"Romantic-Comedy_2008_6","Leatherheads","Universal","Romantic-Comedy"
"Romantic-Comedy_2008_7","P.S. I Love You","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2008_8","Ghost Town","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2008_9","Smart People","Miramax","Romantic-Comedy"
"Romantic-Comedy_2008_10","Enchanted","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2008_11","Then She Found Me","ThinkFilm","Romantic-Comedy"
"Romantic-Comedy_2008_12","Sukkar banat","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2008_13","Bachna Ae Haseeno","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2008_14","Noah's Arc: Jumping the Broom","Logo Features","Romantic-Comedy"
"Romantic-Comedy_2008_15","Dan in Real Life","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2008_16","Kismat Konnection","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2008_17","Elsa & Fred","Mitropoulos Films","Romantic-Comedy"
"Romantic-Comedy_2008_18","The Other End of the Line","MGM","Romantic-Comedy"
"Romantic-Comedy_2008_19","The Perfect Holiday","Yari Film Group R…","Romantic-Comedy"
"Romantic-Comedy_2008_20","I Can't Think Straight","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_21","Kiss the Bride","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_22","The Hottie and the Nottie","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_23","Antarctica","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_24","David & Layla","Newroz Films","Romantic-Comedy"
"Romantic-Comedy_2008_25","Tru Loved","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2008_26","Jack and Jill vs. the World","Lantern Lane Ente…","Romantic-Comedy"
"Romantic-Comedy_2009_1","The Proposal","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2009_2","He's Just Not That Into You","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2009_3","The Ugly Truth","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2009_4","It’s Complicated","Universal","Romantic-Comedy"
"Romantic-Comedy_2009_5","Ghosts of Girlfriends Past","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2009_6","Confessions of a Shopaholic","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2009_7","All About Steve","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2009_8","(500) Days of Summer","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2009_9","Did You Hear About the Morg…","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2009_10","New in Town","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2009_11","My Life in Ruins","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2009_12","Post Grad","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2009_13","Whatever Works","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2009_14","Easy Virtue","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2009_15","Love Aaj Kal","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2009_16","Kambakkht Ishq","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2009_17","Management","Samuel Goldwyn Films","Romantic-Comedy"
"Romantic-Comedy_2009_18","Un baiser s'il vous plaît","Music Box Films","Romantic-Comedy"
"Romantic-Comedy_2009_19","White On Rice","Variance Films","Romantic-Comedy"
"Romantic-Comedy_2009_20","The Answer Man","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2009_21","I Hate Valentine's Day","IFC Films","Romantic-Comedy"
"Romantic-Comedy_2009_22","The Bride & The Grooms","Sumbadhat Product…","Romantic-Comedy"
"Romantic-Comedy_2009_23","Waiting for Dublin","Cinema Libre","Romantic-Comedy"
"Romantic-Comedy_2009_24","Antarctica","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2009_25","Tru Loved","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2009_26","I Can't Think Straight","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2010_1","Valentine's Day","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2010_2","The Bounty Hunter","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2010_3","It’s Complicated","Universal","Romantic-Comedy"
"Romantic-Comedy_2010_4","Life as We Know It","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2010_5","The Back-up Plan","CBS Films","Romantic-Comedy"
"Romantic-Comedy_2010_6","When in Rome","Walt Disney","Romantic-Comedy"
"Romantic-Comedy_2010_7","She's Out of My League","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2010_8","The Switch","Miramax","Romantic-Comedy"
"Romantic-Comedy_2010_9","Leap Year","Universal","Romantic-Comedy"
"Romantic-Comedy_2010_10","How Do You Know?","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2010_11","Just Wright","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2010_12","Going the Distance","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2010_13","Did You Hear About the Morg…","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2010_14","Greenberg","Focus Features","Romantic-Comedy"
"Romantic-Comedy_2010_15","Flipped","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2010_16","Housefull","Eros Entertainment","Romantic-Comedy"
"Romantic-Comedy_2010_17","I Hate Luv Storys","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2010_18","Aisha","Viva Entertainment","Romantic-Comedy"
"Romantic-Comedy_2010_19","Fei Cheng Wu Rao 2","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2010_20","De Mai Tinh","Variance Films","Romantic-Comedy"
"Romantic-Comedy_2010_21","The Good Guy","Roadside Attractions","Romantic-Comedy"
"Romantic-Comedy_2010_22","Feed the Fish","Strand","Romantic-Comedy"
"Romantic-Comedy_2010_23","The People I've Slept With","People Pictures","Romantic-Comedy"
"Romantic-Comedy_2010_24","16 to Life","Waterdog Films","Romantic-Comedy"
"Romantic-Comedy_2010_25","The Freebie","Phase 4 Films","Romantic-Comedy"
"Romantic-Comedy_2010_26","BearCity","TLA Releasing","Romantic-Comedy"
"Romantic-Comedy_2010_27","Speed-Dating","Rockstone Releasing","Romantic-Comedy"
"Romantic-Comedy_2010_28","White On Rice","Variance Films","Romantic-Comedy"
"Romantic-Comedy_2010_29","Un baiser s'il vous plaît","Music Box Films","Romantic-Comedy"
"Romantic-Comedy_2010_30","Tru Loved","Regent Releasing","Romantic-Comedy"
"Romantic-Comedy_2011_1","Just Go With It","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_2","Zookeeper","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_3","No Strings Attached","Paramount Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_4","Midnight in Paris","Sony Pictures Cla…","Romantic-Comedy"
"Romantic-Comedy_2011_5","Friends with Benefits","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_6","New Year’s Eve","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2011_7","Something Borrowed","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2011_8","Jumping the Broom","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_9","Larry Crowne","Universal","Romantic-Comedy"
"Romantic-Comedy_2011_10","Arthur","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2011_11","Monte Carlo","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2011_12","What's Your Number?","20th Century Fox","Romantic-Comedy"
"Romantic-Comedy_2011_13","How Do You Know?","Sony Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_14","From Prada to Nada","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2011_15","The Art of Getting By","Fox Searchlight","Romantic-Comedy"
"Romantic-Comedy_2011_16","No Eres Tu, Soy Yo","Lionsgate","Romantic-Comedy"
"Romantic-Comedy_2011_17","The Heart Specialist","Freestyle Releasing","Romantic-Comedy"
"Romantic-Comedy_2011_18","Mere Brother Ki Dulhan","Yash Raj Films","Romantic-Comedy"
"Romantic-Comedy_2011_19","Life as We Know It","Warner Bros.","Romantic-Comedy"
"Romantic-Comedy_2011_20","Joueuse","Zeitgeist","Romantic-Comedy"
"Romantic-Comedy_2011_21","Jihne Mera Dil Luteya","Viva Entertainment","Romantic-Comedy"
"Romantic-Comedy_2011_22","Thank You","UTV Communications","Romantic-Comedy"
"Romantic-Comedy_2011_23","Happythankyoumoreplease","Anchor Bay Entert…","Romantic-Comedy"
"Romantic-Comedy_2011_24","La Bonheur des autres","Entertainment One","Romantic-Comedy"
"Romantic-Comedy_2011_25","35 and Ticking","Image Entertainment","Romantic-Comedy"
"Romantic-Comedy_2011_26","When Harry Tries to Marry","108 Pics","Romantic-Comedy"
"Romantic-Comedy_2011_27","Love in Space","China Lion Film D…","Romantic-Comedy"
"Romantic-Comedy_2011_28","Waiting for Forever","Freestyle Releasing","Romantic-Comedy"
"Romantic-Comedy_2011_29","Ceremony","Magnolia Pictures","Romantic-Comedy"
"Romantic-Comedy_2011_30","All's Faire in Love","Hannover House","Romantic-Comedy"
"Romantic-Comedy_2011_31","Griff the Invisible","Indomina Releasing","Romantic-Comedy"
"Romantic-Comedy_2011_32","Feed the Fish","Strand","Romantic-Comedy"
"Romantic-Comedy_2011_33","A Bird of the Air","Paladin","Romantic-Comedy"
