"movie_id","movie_name","movie_distributor","movie_genre"
"Adventure_2008_14","Bedtime Stories","Walt Disney","Adventure"
"Adventure_2008_15","Jumper","20th Century Fox","Adventure"
"Adventure_2008_16","The Day the Earth Stood Still","20th Century Fox","Adventure"
"Adventure_2008_17","The Spiderwick Chronicles","Paramount Pictures","Adventure"
"Adventure_2008_18","Fool's Gold","Warner Bros.","Adventure"
"Adventure_2008_19","Alvin and the Chipmunks","20th Century Fox","Adventure"
"Adventure_2008_20","National Treasure: Book of …","Walt Disney","Adventure"
"Adventure_2008_21","Nim's Island","20th Century Fox","Adventure"
"Adventure_2008_22","College Road Trip","Walt Disney","Adventure"
"Adventure_2008_23","The Sisterhood of the Trave…","Warner Bros.","Adventure"
"Adventure_2008_24","The Tale of Despereaux","Universal","Adventure"
"Adventure_2008_25","Star Wars: The Clone Wars","Warner Bros.","Adventure"
"Adventure_2008_26","Space Chimps","20th Century Fox","Adventure"
"Adventure_2008_27","Igor","MGM","Adventure"
"Adventure_2008_28","The Pirates Who Don't Do An…","Universal","Adventure"
"Adventure_2008_29","Fly Me To the Moon","Summit Entertainment","Adventure"
"Adventure_2008_30","Meet Dave","20th Century Fox","Adventure"
"Adventure_2008_31","The Water Horse: Legend of …","Sony Pictures","Adventure"
"Adventure_2008_32","City of Ember","20th Century Fox","Adventure"
"Adventure_2008_33","The Golden Compass","New Line","Adventure"
"Adventure_2008_34","Bee Movie","Paramount Pictures","Adventure"
"Adventure_2008_35","The Polar Express","Warner Bros.","Adventure"
"Adventure_2008_36","Beowulf","Paramount Pictures","Adventure"
"Adventure_2008_37","Astérix aux Jeux Olympiques","","Adventure"
"Adventure_2008_38","Delgo","Freestyle Releasing","Adventure"
"Adventure_2008_39","Heroes","Eros Entertainment","Adventure"
"Adventure_2008_40","Santa vs. The Snowman","IMAX Films","Adventure"
"Adventure_2008_41","Drona","Eros Entertainment","Adventure"
"Adventure_2008_42","C'est pas moi, je le jure!","","Adventure"
"Adventure_2008_43","???? (CJ7)","Sony Pictures Cla…","Adventure"
"Adventure_2008_44","The Darjeeling Limited","Fox Searchlight","Adventure"
"Adventure_2008_45","The Flyboys","Self Distributed","Adventure"
"Adventure_2008_46","Haunted Castle","nWave Pictures","Adventure"
"Adventure_2008_47","Christmas in Wonderland","Yari Film Group R…","Adventure"
"Adventure_2008_48","A Plumm Summer","Freestyle Releasing","Adventure"
"Adventure_2008_49","Roadside Romeo","Yash Raj Films","Adventure"
"Adventure_2008_50","Blue Gap Boy'z","Better World Dist…","Adventure"
"Adventure_2008_51","Passage to Zarahemla","Somerset Films","Adventure"
"Adventure_2008_52","Mission Istaanbul","Raja Cinema","Adventure"
"Adventure_2008_53","One Piece: Episode of Alaba…","The Bigger Picture","Adventure"
"Adventure_2008_54","Solar Flare","Regent Releasing","Adventure"
"Adventure_2008_55","Camille","A-Mark Entertainment","Adventure"
"Adventure_2008_56","The Holy Mountain","Abkco Films","Adventure"
"Adventure_2009_1","Harry Potter and the Half-B…","Warner Bros.","Adventure"
"Adventure_2009_2","Up","Walt Disney","Adventure"
"Adventure_2009_3","Star Trek","Paramount Pictures","Adventure"
"Adventure_2009_4","Monsters vs. Aliens","Paramount Pictures","Adventure"
"Adventure_2009_5","Ice Age: Dawn of the Dinosaurs","20th Century Fox","Adventure"
"Adventure_2009_6","Night at the Museum: Battle…","20th Century Fox","Adventure"
"Adventure_2009_7","Alvin and the Chipmunks: Th…","20th Century Fox","Adventure"
"Adventure_2009_8","Paul Blart: Mall Cop","Sony Pictures","Adventure"
"Adventure_2009_9","Sherlock Holmes","Warner Bros.","Adventure"
"Adventure_2009_10","Cloudy with a Chance of Mea…","Sony Pictures","Adventure"
"Adventure_2009_11","G-Force","Walt Disney","Adventure"
"Adventure_2009_12","The Princess and the Frog","Walt Disney","Adventure"
"Adventure_2009_13","Where the Wild Things Are","Warner Bros.","Adventure"
"Adventure_2009_14","Coraline","Focus Features","Adventure"
"Adventure_2009_15","Hotel for Dogs","Paramount Pictures","Adventure"
